App Id,Category,Result,Error Message,Version Code
com.skt.tjuniorparents,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.skt.tmaphot,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.skuld.calendario,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sky.sea.cashzine,LIFESTYLE,False,Does not exist for the given sdk_version,
com.skyappsguru.appsguruluckyvideocall,SOCIAL,False,'Item not found.',
com.skydot.docxreader.docx.docxviewer.document.doc.office.viewer.reader.word,TOOLS,False,Download unavailable for the given sdk_version,
com.skytech.dronefpv,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.skyunion.android.keeplock,TOOLS,False,Download unavailable for the given sdk_version,
com.sleepwalkers.diary,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.slingshot.car,GAME_RACING,False,Download unavailable for the given sdk_version,
com.slow.motion.editor.camera,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.slowlyapp,LIFESTYLE,False,Does not exist for the given sdk_version,
com.sm.nzc,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sm.phoneringtones,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.sma.lovelockscreen,TOOLS,False,Download unavailable for the given sdk_version,
com.smallbeautiful.racerking,GAME_RACING,False,Download unavailable for the given sdk_version,
com.smart.mobile.lin.love.pattern.locker,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.smart.mobile.lin.photo.keypad.locker,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.smart.swkey,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.smartapp.donottouch,TOOLS,False,Download unavailable for the given sdk_version,
com.smartcoach.callrecorder01,TOOLS,False,Download unavailable for the given sdk_version,
com.smartcom,TOOLS,False,Download unavailable for the given sdk_version,
com.smartfren,TOOLS,False,Download unavailable for the given sdk_version,
com.smartwho.SmartFileManager,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.smgstudio.thumbdrift,GAME_RACING,False,Download unavailable for the given sdk_version,
com.smokoko.careatscar3,GAME_RACING,False,Download unavailable for the given sdk_version,
com.smothersolution.callernameandlocation,COMMUNICATION,False,'Item not found.',
com.sms.littlecare,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.sms_messages.amour.touchant,LIFESTYLE,False,'Item not found.',
com.smsbox.love_box,SOCIAL,False,Download unavailable for the given sdk_version,
com.smscolorful.formessenger.messages,COMMUNICATION,False,Does not exist for the given sdk_version,
com.smsplus.app,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.smustafa.praytimes,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.snaappy,SOCIAL,False,Download unavailable for the given sdk_version,
com.snailvpn.androidproxy,TOOLS,False,,
com.snapchat.android,SOCIAL,False,Download unavailable for the given sdk_version,
com.snatchapp,SOCIAL,False,'Item not found.',
com.sniper.deer.hunting,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.snowcorp.stickerly.android,TOOLS,False,Download unavailable for the given sdk_version,
com.snrblabs.grooveip,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.snstu.kapaksozler,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sntown.messengerpal,SOCIAL,False,Download unavailable for the given sdk_version,
com.snv.infosoft.internetspeed4gfast,PERSONALIZATION,True,,2
com.softcaze.g.boulevoyance3,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.softdroid.samsung.s8.launcher.theme,PERSONALIZATION,False,'Item not found.',
com.sohu.inputmethod.sogou,TOOLS,False,'Item not found.',
com.soko.girly.cute.kawaii.teen.girls.wallpaper.HD,PERSONALIZATION,False,Does not exist for the given sdk_version,
com.solid.color.wallpaper.hd.image.background,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.solodroid.solovid,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.soloseal.awesomealarmclock,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.solotech.apps.document.viewer.reader.scaner.pdfreader,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sonelli.juicessh,COMMUNICATION,False,,
com.sontung.screenmirroring,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sony.dtv.HomeTheatreControl,PERSONALIZATION,False,,
com.sony.dtv.smarthelp,LIFESTYLE,False,,
com.sonyericsson.digitalclockwidget2,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.sonyericsson.extras.liveware,TOOLS,False,'Item not found.',
com.sonymobile.getmore.client,PRODUCTIVITY,False,,
com.sonymobile.smartconnect.hostapp.ellis,LIFESTYLE,False,'Item not found.',
com.sonymobile.xperiatransfermobile,PERSONALIZATION,False,'Item not found.',
com.soomapps.qrandbarcodescanner,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.soomapps.screenmirroring,TOOLS,False,Does not exist for the given sdk_version,
com.soomgo,LIFESTYLE,False,Does not exist for the given sdk_version,
com.soulapps.superloud.volume.booster.sound.speaker,TOOLS,False,Download unavailable for the given sdk_version,
com.soulfromhell.mydiary,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.sp.protector.free,TOOLS,False,Download unavailable for the given sdk_version,
com.sp.smartgallery.free,TOOLS,False,Download unavailable for the given sdk_version,
com.sparkslab.dcardreader,SOCIAL,False,Does not exist for the given sdk_version,
com.sparrow.demolitionderbycr,GAME_RACING,False,Download unavailable for the given sdk_version,
com.spbtv.test,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.speakandtranslate.voicetranslator.alllanguages,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.speaktranslate.englishalllanguaguestranslator.ivoicetranslation,COMMUNICATION,False,Does not exist for the given sdk_version,
com.speaktranslate.tts.speechtotext.voicetyping.translator,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.specialyg.ippro,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.speech.text.translate,TOOLS,False,Download unavailable for the given sdk_version,
com.speedsoftware.explorer,PRODUCTIVITY,False,Does not exist for the given sdk_version,
com.speedymovil.wire,TOOLS,False,Download unavailable for the given sdk_version,
com.spider.ropehero.superhero.gangstercrime,GAME_ADVENTURE,False,'Item not found.',
com.spilgames.mtc,GAME_RACING,False,Download unavailable for the given sdk_version,
com.spirit.web.zoo.forest.wood.apps,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.splendapps.splendo,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.splendapps.torch,TOOLS,False,Download unavailable for the given sdk_version,
com.sportsgame.stuntmotoracing.free,GAME_RACING,False,Download unavailable for the given sdk_version,
com.spotbros.activities,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.sprint.ms.smf.services,TOOLS,False,Download unavailable for the given sdk_version,
com.squareenix.lis,GAME_ADVENTURE,False,,
com.srbd.ml2fdt.vr.environment,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sri.mobilenumberlocator,TOOLS,False,Download unavailable for the given sdk_version,
com.srin.indramayu,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.ss.fps.gun.action.battleground,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.ss.squarehome2,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.sssgov.sssmobileapp,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.stackwares.android.storysaver.facebook,SOCIAL,False,Download unavailable for the given sdk_version,
com.staircase3.opensignal,TOOLS,False,Download unavailable for the given sdk_version,
com.starbucks.tw,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.starscapes.vrdemo,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.startialab.actibook,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.statuses,SOCIAL,False,Download unavailable for the given sdk_version,
com.statussaver.statusdownloader.videodownload.statussaverapp,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.statussaver.wapp,SOCIAL,False,Download unavailable for the given sdk_version,
com.stc,PRODUCTIVITY,False,Does not exist for the given sdk_version,
com.steadfastinnovation.android.projectpapyrus,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.stealthcopter.nexusrevamped,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.stereo.app,SOCIAL,False,Does not exist for the given sdk_version,
com.sticker.keren,COMMUNICATION,False,Does not exist for the given sdk_version,
com.stickerlimited.PerangStickerFBLucuForWAStickerApps,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.stickernatal.myapp,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.stickers.tamilandastickers,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.stickers.undertale,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.stickersdeamor.stickerconfrasesdeamor,COMMUNICATION,False,Does not exist for the given sdk_version,
com.stickersgraciosos.stickersgraciososconfrases,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.stickify.stickermaker,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.stickotext.main,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.stopper.hittheroad,GAME_RACING,False,Download unavailable for the given sdk_version,
com.stories.scaryhorrorstories,LIBRARIES_AND_DEMO,False,'Item not found.',
com.stormbreakxr.snow.mountain.bike.racing.motocross.race,GAME_ADVENTURE,True,,3
com.storz_bickel.app.m_vap,LIBRARIES_AND_DEMO,False,'Item not found.',
com.studio.coolmaster.coolerapp.cooling,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.studio.zm.statussaver,SOCIAL,False,Download unavailable for the given sdk_version,
com.studioappspremium.skinmodkarmaland,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.studiosoolter.screenmirroring.miracast.apps,TOOLS,False,Download unavailable for the given sdk_version,
com.studiowildcard.wardrumstudios.ark,GAME_ADVENTURE,False,,
com.studyhallentertainment.proMX2,GAME_RACING,False,Download unavailable for the given sdk_version,
com.styluslabs.write,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.submad.waterfall.free,PERSONALIZATION,False,'Item not found.',
com.sugs.police.highway.chase,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.sugs.prado.car.adventure,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.suiarts.DenturesAndDemons,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.suns.gem,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sunstar.arapolice,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.superandroid.quicksettings,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.superbinogo.jungleboyadventure,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.superbinogo.jungleboyadventure2,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.superjungleworld.zabazacazama,GAME_ADVENTURE,False,'Item not found.',
com.superlive.liveapp,SOCIAL,False,Download unavailable for the given sdk_version,
com.supervank.sv,SOCIAL,False,Download unavailable for the given sdk_version,
com.supervpn.vpn.free.proxy,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.surgeapp.zoe,SOCIAL,False,Download unavailable for the given sdk_version,
com.suruhanholdmod.skinfrom.skintoolsff,LIBRARIES_AND_DEMO,False,'Item not found.',
com.surveysampling.mobile.quickthoughts,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.survjun,LIFESTYLE,True,,4
com.suvivarcraftpalace.mastercraftgame.world2020,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.svgs.multiraft3d,GAME_ADVENTURE,False,'Item not found.',
com.svrlabs.attitude,SOCIAL,False,Download unavailable for the given sdk_version,
com.sweetuchat.live,SOCIAL,False,'Item not found.',
com.swiftariel.browser.cherry,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.sykora.neonalarm.free,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.symantec.familysafety,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.symantec.mobilesecurity,TOOLS,False,,
com.symcoding.widget.stickynotes,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.syncme.syncmeapp,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.synology.DSdownload,TOOLS,False,Download unavailable for the given sdk_version,
com.syntomo.email,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.ta.offline.strike.force,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.tadarose_quran,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.tafssir.ahlam,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.taggedapp,SOCIAL,False,Download unavailable for the given sdk_version,
com.takbir.universal.prayer.times,LIFESTYLE,False,Does not exist for the given sdk_version,
com.takimi.android,SOCIAL,False,Download unavailable for the given sdk_version,
com.talkatone.android,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.tambu.keyboard,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.tambucho.miagenda.trial,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.tamil.voicekeyboard.language.voicetyping.chat,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.tangerine.live.cake,SOCIAL,False,Download unavailable for the given sdk_version,
com.tangiappsit.motupatlu.cycling.adventure,GAME_RACING,False,Download unavailable for the given sdk_version,
com.tangiappsit.shiva.cyclingadventure,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.tanjiro.demonslayer,LIBRARIES_AND_DEMO,False,'Item not found.',
com.tap2fun.survivor.prision.escape.breakthejail.prisonstorm,LIFESTYLE,False,Does not exist for the given sdk_version,
